run_id,tile_id,mall_id,name,tile_center_lon,tile_center_lat,offset_x_m,offset_y_m,distance_to_center_m,image_path,image_status,roof_score,roof_candidate_count,roof_area_px,roof_area_m2_est,pv_status,pv_confidence,pv_area_m2_est,roof_overlay_path,pv_overlay_path,error,method
20260713_shanghai_A_bdappv_singlemap_v2,mall_1017_full_1000m,1017,龙湖上海奉贤天街,121.49319595,30.91532763,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1017_full_1000m_z18.jpg,ok,1.0,3,170407,44727.67,likely_pv,0.9565,655.4,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1017_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1017_full_1000m_z18_pv_overlay.jpg,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1146_full_1000m,1146,上海周浦海印又一城,121.59622633,31.11752658,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1146_full_1000m_z18.jpg,ok,1.0,5,237830,62160.21,no_clear_pv,0.5638,0.0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1146_full_1000m_z18_roof_overlay.jpg,,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1211_full_1000m,1211,上海LCM置汇旭辉广场,121.55109458,31.24498431,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1211_full_1000m_z18.jpg,ok,1.0,12,390391,101759.81,likely_pv,0.9813,689.45,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1211_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1211_full_1000m_z18_pv_overlay.jpg,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1212_full_1000m,1212,上海LuOne凯德晶萃广场,121.47203205,31.21201268,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1212_full_1000m_z18.jpg,ok,1.0,15,620274,161794.26,likely_pv,0.9513,551.42,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1212_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1212_full_1000m_z18_pv_overlay.jpg,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1251_full_1000m,1251,上海国际时尚中心,121.55432924,31.27307747,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1251_full_1000m_z18.jpg,ok,1.0,15,1587603,413580.32,no_clear_pv,0.539,0.0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1251_full_1000m_z18_roof_overlay.jpg,,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1283_full_1000m,1283,上海龙光蓝鲸世界,121.89206708,30.89843528,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1283_full_1000m_z18.jpg,ok,1.0,5,269295,70708.3,possible_pv,0.5315,580.8,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1283_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1283_full_1000m_z18_pv_overlay.jpg,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1313_full_1000m,1313,上海LaLaport啦啦宝都,121.59954034,31.25490080,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1313_full_1000m_z18.jpg,ok,1.0,19,2891152,753453.03,no_clear_pv,0.3987,0.0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1313_full_1000m_z18_roof_overlay.jpg,,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1379_full_1000m,1379,上海百联嘉定购物中心,121.27397707,31.38816939,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1379_full_1000m_z18.jpg,ok,1.0,11,929779,241621.5,no_clear_pv,0.4422,0.0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1379_full_1000m_z18_roof_overlay.jpg,,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1384_full_1000m,1384,上海徐家汇中心,121.43007671,31.19553943,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1384_full_1000m_z18.jpg,ok,1.0,6,151426,39512.2,likely_pv,0.979,588.93,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1384_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1384_full_1000m_z18_pv_overlay.jpg,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1415_full_1000m,1415,上海港汇恒隆广场,121.43243546,31.19673632,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1415_full_1000m_z18.jpg,ok,1.0,6,243573,63554.89,no_clear_pv,0.3931,0.0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1415_full_1000m_z18_roof_overlay.jpg,,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1436_full_1000m,1436,上海首位SHOWAY一期,121.28829758,31.19173809,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1436_full_1000m_z18.jpg,ok,1.0,5,4489439,1171541.74,likely_pv,0.8942,2045.1,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1436_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1436_full_1000m_z18_pv_overlay.jpg,,bdappv_google
20260713_shanghai_A_bdappv_singlemap_v2,mall_1488_full_1000m,1488,上海莘庄维璟印象城,121.35918068,31.13282578,0,0,0,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_1km_raw\mall_1488_full_1000m_z18.jpg,ok,1.0,11,650227,169891.15,likely_pv,0.9868,515.24,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_roof_overlays\mall_1488_full_1000m_z18_roof_overlay.jpg,C:\PV\outputs\experiments\mall_pv_potential_screening\20260713_shanghai_A_bdappv_singlemap_v2\images\full_pv_overlays\mall_1488_full_1000m_z18_pv_overlay.jpg,,bdappv_google
