id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired,image_status,image_path,image_error,imagery_provider,imagery_size_px,imagery_radius_m,original_image_path,project_image_path,image_exists,image_width,image_height,image_mean,image_std,vegetation_ratio,water_blue_ratio,dark_roof_ratio,edge_density,center_non_green_ratio,largest_rect_ratio,quality_flags,quality_status
7343,上海长寿路旭辉里,浙江省舟山市普陀区长寿路,旭辉,旭辉控股（集团）有限公司,已开业,2022,2.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海长寿路旭辉里,121.424337114599,31.23420355543,90.41,上海市静安区长寿路,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7343_上海长寿路旭辉里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7343_上海长寿路旭辉里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7343_上海长寿路旭辉里.jpg,1,1024,1024,86.567,51.030,0.350695,0.000457,0.332094,0.142287,0.802207,0.160994,坐标经过修复；原始地址不含上海；原始地址疑似外地/异常,需复核
7373,上海JC,上海市静安区南京西路1225号,,上海宝华企业集团有限公司,已开业,2022,2.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区南京西路1225号,121.450362901907,31.229132999944,100,上海市静安区南京西路1225号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7373_上海JC.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7373_上海JC.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7373_上海JC.jpg,1,1024,1024,96.291,48.182,0.175848,0.002634,0.413587,0.164050,0.899570,0.018785,原始地址疑似外地/异常,需复核
7498,上海人广世茂52+,世茂52+，上海市上海市黄浦区南京西路258号(人民广场地铁站11号口步行200米),世茂,上海世茂股份有限公司,已开业,2010,1.5,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,世茂52+，上海市上海市黄浦区南京西路258号(人民广场地铁站11号口步行200米),121.466423879129,31.234463006833,82.05,上海市黄浦区南京东路街道南京西路258号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7498_上海人广世茂52+.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7498_上海人广世茂52+.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7498_上海人广世茂52+.jpg,1,1024,1024,86.692,43.299,0.345702,0.006668,0.347482,0.138700,0.822395,0.998048,原始地址疑似外地/异常,需复核
7500,上海和胤788广场,和胤788广场，上海市上海市普陀区金沙江路788号(大渡河路地铁站9号口步行230米),,上海和胤企业管理有限公司,已开业,2018,1.5,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,和胤788广场，上海市上海市普陀区金沙江路788号(大渡河路地铁站9号口步行230米),121.391848941934,31.238875359819,73.68,上海市普陀区大渡河路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7500_上海和胤788广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7500_上海和胤788广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7500_上海和胤788广场.jpg,1,1024,1024,94.115,51.436,0.298551,0.002747,0.321188,0.218232,0.651293,0.025905,地理编码分数低,需复核
7518,上海瑞安鸿寿坊,浙江省舟山市普陀区,,瑞安新天地有限公司,已开业,2023,1.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海瑞安鸿寿坊,121.45806,31.22222,79.85,上海上海市上海市,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7518_上海瑞安鸿寿坊.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7518_上海瑞安鸿寿坊.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7518_上海瑞安鸿寿坊.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；坐标经过修复；原始地址不含上海；原始地址疑似外地/异常,需复核
7623,上海百联ZX创趣场,上海市黄浦区南京东路|340号|372号,百联,上海百联集团股份有限公司,已开业,2023,1.0,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京东路|340号|372号,121.4804397098,31.239582051604,97.78,上海市黄浦区外滩街道南京东路340号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7623_上海百联ZX创趣场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7623_上海百联ZX创趣场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7623_上海百联ZX创趣场.jpg,1,1024,1024,94.947,55.156,0.165753,0.006311,0.415534,0.223340,0.883950,0.334123,原始地址疑似外地/异常,需复核
7631,上海U479,上海市黄浦区南京东路|479,,新世界发展有限公司,已开业,2021,1.0,12,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京东路|479,121.480426146129,31.239576308013,100,上海市黄浦区外滩街道南京东路479号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7631_上海U479.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7631_上海U479.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7631_上海U479.jpg,1,1024,1024,94.943,55.140,0.165362,0.006081,0.415626,0.223268,0.884308,0.325441,原始地址疑似外地/异常,需复核
7654,上海PRISMA新嘉中心,PRISMA新嘉中心(建设中)，上海市上海市浦东新区巨峰路111号张杨北路1188、1266、1288号,,,未开业,2026,36.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,PRISMA新嘉中心(建设中)，上海市上海市浦东新区巨峰路111号张杨北路1188、1266、1288号,121.587771808207,31.282273063924,73.6,上海市浦东新区巨峰路111号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7654_上海PRISMA新嘉中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7654_上海PRISMA新嘉中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7654_上海PRISMA新嘉中心.jpg,1,1024,1024,98.809,48.980,0.366735,0.002821,0.212459,0.190519,0.768587,0.503414,地理编码分数低,需复核
7655,云璟天地,,,,未开业,2026,10.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市云璟天地,121.45806,31.22222,76.3,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7655_云璟天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7655_云璟天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7655_云璟天地.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7656,上海森兰印象城,奈尔宝家庭中心(上海森兰花园城店)，上海市上海市浦东新区高行镇启帆路517号一层L105-1、二层L205-9(森兰花园城1楼北端),印力地产,上海外高桥集团股份有限公司,已开业,2024,10.0,,上海市,上海市,1,"夏热冬冷A区,夏热冬冷A区",2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海森兰印象城,121.4692071,31.2322758,79.15,上海市上海市,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7656_上海森兰印象城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7656_上海森兰印象城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7656_上海森兰印象城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；坐标经过修复,需复核
7657,幻云东方商文旅综合体,,,,未开业,2026,12.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市幻云东方商文旅综合体,121.07149,31.21582,73.72,上海上海市东方,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7657_幻云东方商文旅综合体.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7657_幻云东方商文旅综合体.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7657_幻云东方商文旅综合体.jpg,1,1024,1024,105.019,39.232,0.359009,0.000020,0.132886,0.100577,0.753786,0.437288,地理编码分数低；坐标经过修复；原始地址不含上海,需复核
7660,金融湾光耀之环,,,,未开业,2026,89.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市金融湾光耀之环,121.45806,31.22222,72.17,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7660_金融湾光耀之环.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7660_金融湾光耀之环.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7660_金融湾光耀之环.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7661,前滩源,前滩源，上海市上海市浦东新区前耀路180号,,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,前滩源，上海市上海市浦东新区前耀路180号,121.469823385756,31.162728170707,78.07,上海市浦东新区杨思前耀路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7661_前滩源.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7661_前滩源.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7661_前滩源.jpg,1,1024,1024,122.819,47.158,0.259911,0.000000,0.133662,0.105132,0.772455,0.138483,地理编码分数低,需复核
7662,AMP美达广场,,,,未开业,2026,10.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市AMP美达广场,121.4692071,31.2322758,72.17,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7662_AMP美达广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7662_AMP美达广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7662_AMP美达广场.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7663,前滩太古里二期,,太古,,未开业,2026,17.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市前滩太古里二期,121.4774952,31.1548691,88.2,前滩太古里,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7663_前滩太古里二期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7663_前滩太古里二期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7663_前滩太古里二期.jpg,1,1024,1024,118.527,53.285,0.106146,0.003608,0.303334,0.131727,0.864868,0.025721,原始地址不含上海,需复核
7664,浦发时光里,,,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦发时光里,121.4692071,31.2322758,74.19,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7664_浦发时光里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7664_浦发时光里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7664_浦发时光里.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7665,阳明花园商业广场,,,,未开业,2026,2.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市阳明花园商业广场,121.14612,31.06007,76.53,上海上海市花园,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7665_阳明花园商业广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7665_阳明花园商业广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7665_阳明花园商业广场.jpg,1,1024,1024,64.951,48.345,0.672604,0.005035,0.119147,0.070791,0.048667,0.804877,地理编码分数低；原始地址不含上海；绿地占比过高；中心区域非绿地占比低,需复核
7666,浦发唐城印象天地二期,,,,未开业,2026,5.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦发唐城印象天地二期,121.4692071,31.2322758,72.19,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7666_浦发唐城印象天地二期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7666_浦发唐城印象天地二期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7666_浦发唐城印象天地二期.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7668,浙邻荟,,,,未开业,2026,2.9,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浙邻荟,121.4692071,31.2322758,83.28,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7668_浙邻荟.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7668_浙邻荟.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7668_浙邻荟.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,原始地址不含上海,需复核
7669,港城中环汇|招商花园里,,招商,,未开业,2026,2.2,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市港城中环汇|招商花园里,121.42657,31.04452,77.6,上海上海市花园里,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7669_港城中环汇_招商花园里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7669_港城中环汇_招商花园里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7669_港城中环汇_招商花园里.jpg,1,1024,1024,102.200,41.785,0.259370,0.013865,0.243535,0.116037,0.798441,0.965399,地理编码分数低；原始地址不含上海,需复核
7670,碧云玖零广场,,,,未开业,2026,2.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市碧云玖零广场,121.324107144603,31.289496099637,73.67,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7670_碧云玖零广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7670_碧云玖零广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7670_碧云玖零广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,地理编码分数低；原始地址不含上海,需复核
7671,云瑞云锦城,,,,未开业,2026,5.4,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市云瑞云锦城,121.4692071,31.2322758,74.25,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7671_云瑞云锦城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7671_云瑞云锦城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7671_云瑞云锦城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7672,金富门park1287,,,,未开业,2026,4.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市金富门park1287,121.4692071,31.2322758,72.27,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7672_金富门park1287.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7672_金富门park1287.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7672_金富门park1287.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7673,中环凤起汇,,,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市中环凤起汇,121.4692071,31.2322758,74.19,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7673_中环凤起汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7673_中环凤起汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7673_中环凤起汇.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7674,上海青浦百联奥特莱斯二期,,百联,,未开业,2026,9.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海青浦百联奥特莱斯二期,121.1195519,31.1521636,79.2,上海市青浦,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7674_上海青浦百联奥特莱斯二期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7674_上海青浦百联奥特莱斯二期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7674_上海青浦百联奥特莱斯二期.jpg,1,1024,1024,83.394,52.964,0.387292,0.002675,0.275374,0.168095,0.531023,0.998048,地理编码分数低；原始地址不含上海,需复核
7675,上海首位中心一期,,,,未开业,2026,21.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海首位中心一期,121.12213,31.26129,84.55,上海上海市中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7675_上海首位中心一期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7675_上海首位中心一期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7675_上海首位中心一期.jpg,1,1024,1024,112.761,54.825,0.236856,0.003392,0.171655,0.156715,0.395179,0.032312,原始地址不含上海,需复核
7676,晶耀虹桥,,,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市晶耀虹桥,121.6709011,31.253771899,88.43,上海市浦东新区虹桥,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7676_晶耀虹桥.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7676_晶耀虹桥.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7676_晶耀虹桥.jpg,1,1024,1024,109.204,42.428,0.249717,0.015818,0.163888,0.133385,0.737508,0.540487,原始地址不含上海,需复核
7678,乐都 ·旭辉里,,旭辉,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市乐都 ·旭辉里,121.4692071,31.2322758,72.54,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7678_乐都 ·旭辉里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7678_乐都 ·旭辉里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7678_乐都 ·旭辉里.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7679,星启之城,,,,未开业,2026,5.6,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市星启之城,121.4692071,31.2322758,76.23,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7679_星启之城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7679_星启之城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7679_星启之城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7680,云际π(云际尚浦),,,,未开业,2026,4.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市云际π(云际尚浦),121.45806,31.22222,72.22,上海上海市上海市,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7680_云际π(云际尚浦).jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7680_云际π(云际尚浦).jpg,C:\PV\datasets\shanghai_malls_satellite\images\7680_云际π(云际尚浦).jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；坐标经过修复；原始地址不含上海,需复核
7681,佳纷广场,,,,未开业,2026,3.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市佳纷广场,121.324107144603,31.289496099637,83.07,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7681_佳纷广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7681_佳纷广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7681_佳纷广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,原始地址不含上海,需复核
7682,徐行天地,,,,未开业,2026,3.86,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐行天地,121.27065,31.41293,87.69,上海上海市徐行,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7682_徐行天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7682_徐行天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7682_徐行天地.jpg,1,1024,1024,94.524,56.721,0.354444,0.001736,0.216903,0.217519,0.548353,0.998048,原始地址不含上海,需复核
7683,御生活力城,,,,未开业,2026,2.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市御生活力城,121.4692071,31.2322758,74.19,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7683_御生活力城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7683_御生活力城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7683_御生活力城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7684,嘉里巷,,,,未开业,2026,1.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉里巷,121.4692071,31.2322758,79.12,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7684_嘉里巷.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7684_嘉里巷.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7684_嘉里巷.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7685,中建万科理想之地,,,,未开业,2026,4.8,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市中建万科理想之地,121.4692071,31.2322758,72.22,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7685_中建万科理想之地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7685_中建万科理想之地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7685_中建万科理想之地.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7686,聚梦天地DREAMLIVE,,,,未开业,2026,10.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市聚梦天地DREAMLIVE,121.45806,31.22222,71.93,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7686_聚梦天地DREAMLIVE.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7686_聚梦天地DREAMLIVE.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7686_聚梦天地DREAMLIVE.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
