mall_id,name,confidence_level,identity_status,selected_poi_name,selected_address,selected_poi_type,selected_lon_wgs84,selected_lat_wgs84,official_coord_evidence,identity_reasons,suspicious_reason
13,杭州嘉里城市之星,C,manual_review,杭州嘉里中心,延安路385号(凤起路地铁站C4口步行90米),购物服务;商场;购物中心,120.15782334,30.26262448,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
77,宁波华侨城欢乐海岸PRO,C,manual_review,宁波华侨城欢乐海岸购物中心,浙江省宁波市鄞州区欢乐海岸路7号欢乐海岸广场59号,购物:综合商场:购物中心,121.5194943,29.82269861,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
146,绍兴鹿山广场,C,manual_review,嵊州宝龙广场,浙江省绍兴市嵊州市剡湖街道鹿山路6-7号,购物:综合商场:购物中心,120.82277157,29.59212126,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
173,杭州中南乐游城,C,manual_review,中南乐游城,江南大道1090号,购物服务;商场;购物中心,120.18578018,30.19670848,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
195,温州苍南银泰城,C,manual_review,苍南银泰城,玉苍路1088号,购物服务;商场;购物中心,120.42205414,27.51226625,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
202,温州大西洋银泰百货,C,manual_review,温州市瓯海区大西洋公共充电站(银泰百货),浙江省温州市瓯海区大西洋购物中心北广场停车场,汽车:加油站:充电站,120.60173309,27.96684467,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
216,宁波世纪东方广场,C,manual_review,世纪东方广场,中山东路1086号一楼,购物服务;商场;购物中心,121.59082528,29.86411741,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
222,杭州钱塘新区永旺梦乐城,C,manual_review,永旺梦乐城(杭州钱塘店),义蓬街道青六中路667号,购物服务;商场;购物中心,120.47877291,30.26531754,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
311,金华义乌绿地朝阳门,C,manual_review,义乌绿地朝阳门商业中心,浙江省金华市义乌市市场路与城中中路交叉口(义乌朝阳门地标),购物:综合商场:购物中心,120.07482501,29.30564603,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
373,杭州未来科技城万象商业,C,manual_review,杭州未来科技城万达广场,浙江省杭州市余杭区向往街与创景路交叉口东北,购物:综合商场:购物中心,119.99360055,30.28380699,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
428,温州平阳银泰城,C,manual_review,平阳银泰城,鳌江镇车站大道1188号,购物服务;商场;购物中心,120.56238238,27.60542617,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
433,龙湖杭州滨江天街I期,C,manual_review,龙湖杭州滨江天街,浙江省杭州市滨江区江汉路1515号(江汉路地铁站D口旁),购物:综合商场:购物中心,120.19955656,30.20324764,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
439,杭州华元欢乐城,C,manual_review,华元欢乐城,浙江省杭州市临平区浙迎宾路和汀城路交叉口西北角,购物:综合商场:购物中心,120.29632736,30.39840046,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
453,杭州富阳鹿山时代,C,manual_review,鹿山时代,浙江省杭州市富阳区江滨西大道181号,购物:综合商场:购物中心,119.93211555,30.02122283,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
527,金华东阳银泰城,C,manual_review,东阳银泰城,白云街道兴平西路428号,购物服务;商场;购物中心,120.20409275,29.28714975,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
554,宁波杭州湾奥特莱斯,C,manual_review,宁波杭州湾奥特莱斯店,浙江省宁波市慈溪市杭州湾大道与海寿路交叉口西南方向236米左右,购物:综合商场:购物中心,121.19737996,30.30490868,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
580,杭州奥莱金街,C,manual_review,砂之船(杭州)奥莱,浙江省杭州市上城区四季青街道解放东路8号波浪文化城B1层,购物:综合商场:购物中心,120.20914177,30.2462891,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
597,杭州华丰万象商业,C,manual_review,杭州亚奥万象天地,浙江省杭州市萧山区盈丰街道琮琮路华润置地亚奥城,购物:综合商场:购物中心,120.24483938,30.2575057,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
647,杭州工联CC购物中心,C,manual_review,工联CC,浙江省杭州市上城区延安路292号,购物:综合商场:购物中心,120.15999524,30.25708598,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
672,宁波宝龙一城,C,manual_review,宁波宝龙一城购物广场,浙江省宁波市鄞州区首南街道蝶缘路宁波南部商务区,购物:综合商场,121.54088048,29.80489515,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
704,金华义乌之心城市生活广场,C,manual_review,义乌之心,工人西路9号,购物服务;商场;购物中心,120.06879192,29.3119897,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
726,华润杭州城北项目,C,manual_review,杭州城北万象城,浙江省杭州市余杭区杭行路1499号,购物:综合商场:购物中心,120.10800624,30.35420756,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
764,温州南虹广场,C,manual_review,乐清南虹广场,伯乐东路666号,购物服务;商场;购物中心|商务住宅;楼宇;商住两用楼宇,120.97866398,28.11355132,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
780,绍兴新昌海洋城,C,manual_review,绍兴新昌万达广场,浙江省绍兴市新昌县鼓山西路256号,购物:综合商场:购物中心,120.87028793,29.50768747,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
820,嘉兴桐乡东兴生活广场,C,manual_review,桐乡新城吾悦广场,浙江省嘉兴市桐乡市振兴东路439号,购物:综合商场:购物中心,120.58636857,30.63083362,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
851,绿城·台州青悦城,C,manual_review,台州青悦城购物中心,葭沚街道和合社区中心大道555号,购物服务;商场;购物中心,121.40566823,28.66079523,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
860,绍兴聚银时代广场,C,manual_review,聚银时代购物中心,浙江省绍兴市柯桥区时兴街,购物:综合商场:购物中心,120.48850319,30.08820354,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
872,千岛湖银泰城(新城店),C,manual_review,千岛湖银泰城,千岛湖镇新安大街125号银泰城,购物服务;商场;普通商场,119.04581465,29.60631393,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
912,绍兴蓝天·市心广场,C,manual_review,蓝天·市心广场,笛扬路1396(中国轻纺城地铁站B1口步行320米),购物服务;商场;购物中心,120.48621239,30.08851373,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
969,慈溪爱琴海购物公园,C,manual_review,慈溪环创爱琴海购物中心,新城大道北路与北三环东路交汇处,购物服务;商场;普通商场,121.27249075,30.1977869,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
970,杭州绿地艺尚魔方,C,manual_review,谋·立方,乔莫东路285号(翁梅地铁站A2口旁),购物服务;商场;商场,120.290927,30.36700378,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1012,宁波西子国际广场,C,manual_review,西子国际购物中心,外环东路8号,购物服务;商场;购物中心,121.43736868,29.3059036,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1047,湖州长兴万达广场,C,manual_review,长兴万达广场,浙江省湖州市长兴县永盛路与润兴路交叉口西南,购物:综合商场:购物中心,119.89871465,31.03831687,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1183,嘉兴海宁银泰城,C,manual_review,海宁银泰城,浙江省嘉兴市海宁市海昌南路363号,购物:综合商场:购物中心,120.68918434,30.50259154,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1199,杭州江南时代广场,C,manual_review,江南时代购物中心,余杭街道荆余路1号,购物服务;商场;商场,119.94624162,30.26186831,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1209,宁波海港城商业广场,C,manual_review,宁波海港城,浙江省宁波市象山县丹峰东路692号,购物:综合商场,121.8965877,29.48019707,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1216,衢州东方广场,C,manual_review,衢州新宏东方广场,浙江省衢州市柯城区彩虹路317号,购物:综合商场,118.89306544,28.9441385,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1252,杭州下沙奥特莱斯广场,C,manual_review,下沙奥特莱斯,文海北路1199号,购物服务;商场;购物中心,120.38015151,30.34751641,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1280,台州玉环万达广场,C,manual_review,玉环万达广场,浙江省台州市玉环市银湖大道北,购物:综合商场,121.2538385,28.22046379,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1282,金华金东吾悦广场,C,manual_review,义乌吾悦广场,浙江省金华市义乌市江东东路与宾王路交叉口东南侧,购物:综合商场:购物中心,120.10168684,29.30761636,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1288,杭州云城天街,C,manual_review,龙湖云城天街,浙江省杭州市余杭区访云街钱腾云都东侧,购物:综合商场:购物中心,119.97840878,30.29132978,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1311,杭州城南银泰城,C,manual_review,杭州城南银泰城,浙江省杭州市萧山区戴村镇弘学路戴村工业园区,购物:综合商场:购物中心,120.18647673,30.01960409,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1327,金华义乌新光汇,C,manual_review,新光汇购物中心,福田路6号,购物服务;商场;购物中心,120.10270846,29.32822826,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1392,绍兴万风新天地,C,manual_review,诸暨万风新天地,苎萝东路555号(诸暨气象局对面),购物服务;商场;购物中心,120.25962771,29.70407538,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1439,舟山新城宝龙广场,C,manual_review,舟山宝龙广场,定沈路699号,购物服务;商场;购物中心,122.20564901,29.99534427,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1509,杭州富阳东方茂,C,manual_review,东方茂,浙江省杭州市富阳区金桥北路1号,购物:综合商场:购物中心,119.92808426,30.05143548,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1526,台州中盛城市广场,C,manual_review,中盛城市广场,浙江省台州市路桥区路桥银座街508号,购物:综合商场:购物中心,121.37442376,28.58146378,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1542,温州欧洲城生活新天地,C,manual_review,木里木外(欧洲城生活新天地店),浙江省温州市鹿城区江滨西路355号欧洲城生活新天地F1,购物:家具家居建材:家具家居,120.66709244,28.02066099,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1590,湖州万达广场,C,manual_review,长兴万达广场,浙江省湖州市长兴县永盛路与润兴路交叉口西南,购物:综合商场:购物中心,119.89871465,31.03831687,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1595,杭州新天地购物中心,C,manual_review,新天地购物中心,长浜路718号(新天地街地铁站出入口步行110米),购物服务;商场;购物中心,120.17540851,30.32503252,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1608,绍兴嵊州吾悦广场,C,manual_review,嵊州吾悦广场,浙江省绍兴市嵊州市三江街道兴盛街666号,购物:综合商场:购物中心,120.81305754,29.57471009,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1619,绿城·诸暨青悦城,C,manual_review,诸暨青悦城,西施大街77号,购物服务;商场;普通商场,120.23186673,29.71510777,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1668,义乌新鸿奥特莱斯购物广场,C,manual_review,新鸿奥莱广场,商城大道和净居路交汇处,购物服务;商场;商场,120.06169058,29.3767411,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1676,湖州风华万达广场,C,manual_review,土家小院,浙江省湖州市吴兴区南太湖大道湖州风华万达广场,美食:农家菜,120.20811659,30.85750906,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1693,舟山凯虹广场(临城店),C,manual_review,小鹏汽车舟山凯虹广场体验中心,浙江省舟山市定海区海宇道111号,汽车:汽车销售,122.20601294,29.99183481,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1746,嘉兴海宁爱琴海购物公园,C,manual_review,海宁人民广场爱琴海购物公园,浙江省嘉兴市海宁市工人路85号,购物:综合商场:购物中心,120.687175,30.52949159,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1759,丽水南城万达广场,C,manual_review,丽水南城商贸中心,浙江省丽水市莲都区南明山街道绿谷大道309号国际车城6幢1层22-25号正东方向200米,购物:综合商场,119.85329958,28.41663941,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1790,杭州萧山开元广场,C,manual_review,萧山开元广场,市心南路1216号(曹家桥地铁站B口旁),购物服务;商场;购物中心,120.26221178,30.13768019,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1808,杭州NEO,C,manual_review,光良白酒(富亿NEO中心B座店),浙江省杭州市上城区笕桥街道富亿中心b座,购物:烟酒专卖,120.19979007,30.30112208,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1810,台州温岭宝龙广场,C,manual_review,温岭宝龙广场,城西街道中心大道520号,购物服务;商场;商场,121.33758565,28.4071228,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1869,宁波,C,manual_review,宁波天一广场,中山东路188号,购物服务;商场;购物中心,121.55007725,29.87202329,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1936,舟山临城万达广场,C,manual_review,舟山定海万达广场,浙江省舟山市定海区海天大道颐景华府对面,购物:综合商场:购物中心,122.17498039,29.99109642,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1946,金华婺城吾悦广场,C,manual_review,新城吾悦广场,浙江省金华市义乌市江东东路与宾王路交叉口东南侧,购物:综合商场:购物中心,120.10168684,29.30761636,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1949,杭州余之城,C,manual_review,余之城生活广场,浙江省杭州市临平区南苑街道迎宾路501号,购物:综合商场:购物中心,120.29889341,30.39620764,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1963,浙江桐庐银泰城,C,manual_review,桐庐银泰城,环城南路555号,购物服务;商场;购物中心|购物服务;商场;普通商场,119.70881881,29.79893978,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1997,绍兴上百·万悦城,C,manual_review,绍兴上虞上百万悦城,曹娥街道五星东路8号,购物服务;商场;普通商场,120.85696092,30.01865184,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2026,宁波联盛商业广场,C,manual_review,联盛广场B区,浙江省宁波市鄞州区钟公庙街道宁南北路1288号,购物:综合商场:购物中心,121.53665809,29.82679035,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2186,杭州万宝城万达广场,C,manual_review,杭州未来科技城万达广场,浙江省杭州市余杭区向往街与创景路交叉口东北,购物:综合商场:购物中心,119.99360055,30.28380699,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2270,嘉兴中润丽丰新天地,C,manual_review,丽丰新天地,浙江省嘉兴市南湖区龙凤路169号丽丰购物中心,购物:综合商场:购物中心,120.71735021,30.75431072,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2285,宁波余姚万象汇,C,manual_review,宁波余姚万象汇,城东路888号余姚五彩城,商务住宅;楼宇;楼宇相关,121.17531426,30.07029436,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2288,宁波银亿海尚广场,C,manual_review,赵一鸣省钱超市(浙江宁波银亿海尚广场店),浙江省宁波市镇海区骆驼街道三五路海尚广场,购物:其它购物,121.58794449,29.97308661,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2290,杭州高德置地广场,C,manual_review,高德置地广场,钱江新城解放东路45号(市民中心地铁站出入口旁),商务住宅;楼宇;商务写字楼,120.20377742,30.24571706,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2295,宁波镇海吾悦广场,C,manual_review,宁波新城吾悦广场,浙江省宁波市镇海区望海南路与永茂西路交汇处西北角,购物:综合商场:购物中心,121.59626253,29.9517856,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2366,宁波和义大道购物中心,C,manual_review,和义大道购物中心,和义路66号,购物服务;商场;购物中心,121.55123658,29.87621318,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2367,台州黄岩吾悦广场,C,manual_review,台州路桥吾悦广场,浙江省台州市路桥区腾达路527号,购物:综合商场:购物中心,121.37234223,28.59246459,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2427,宁波杭州湾利时广场,C,manual_review,杭州湾利时广场,浙江省宁波市慈溪市中兴一路6号,购物:综合商场:购物中心,121.2874237,30.29377126,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2434,台州天台祥生世纪广场,C,manual_review,祥生世纪广场,始丰街道康宁路5号,购物服务;商场;普通商场,120.98607105,29.16151205,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2435,绍兴嵊州和悦吾悦广场,C,manual_review,和悦时代广场,浙江省绍兴市嵊州市双塔路1888号,购物:综合商场:购物中心,120.8370524,29.604064,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2530,杭州K11,C,manual_review,杭州K11购物中心,浙江省杭州市上城区近江路与海潮路交叉口东南方向,购物:综合商场:购物中心,120.18273562,30.24378326,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2531,龙湖杭州富春湾新城天街,C,manual_review,富春湾新城龙湖天街,浙江省杭州市富阳区富春湾大道富阳区司法局春江司法所斜对面,购物:综合商场:购物中心,119.97473552,30.01724303,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2540,嵊州环球港,C,manual_review,嵊州国商购物广场,官河南路158号,购物服务;商场;购物中心,120.82281591,29.57600685,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2551,杭州崇贤招商花园城,C,manual_review,杭州城北招商花园城,浙江省杭州市临平区崇贤街道崇杭街777号,购物:综合商场:购物中心,120.15511319,30.3837553,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2576,温州瑞安万达广场,C,manual_review,温州龙湾万达广场,浙江省温州市龙湾区永定路1188号,购物:综合商场:购物中心,120.80757305,27.92340872,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2577,温州中庚·文创天地,C,manual_review,中庚漫游天地,仁汇路,购物服务;商场;商场,120.60567922,27.96553178,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2630,绍兴诸暨宝龙广场,C,manual_review,诸暨宝龙广场,艮塔西路122号,购物服务;商场;购物中心,120.199927,29.73129096,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2635,嘉兴桐乡万象汇,C,manual_review,桐乡万象汇,新永丰路398号,购物服务;商场;购物中心,120.55190736,30.6320649,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2664,宁波江北宝龙广场,C,manual_review,江北宝龙广场(暂停营业),康庄南路417号,购物服务;商场;商场,121.53405881,29.92488022,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2690,杭州西联广场,C,manual_review,西联广场DP-LIVE中心,东新路655号(西文街地铁站出入口步行280米),购物服务;商场;普通商场,120.16787259,30.31886423,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2713,宁波镇海银泰城,C,manual_review,银泰城,浙江省宁波市北仑区中河路399号,购物:综合商场:购物中心,121.82702101,29.89850027,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2719,宁波余姚众安广场,C,manual_review,余姚众安广场,新建北路217号,购物服务;商场;普通商场|购物服务;商场;购物中心,121.15521072,30.07434478,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2736,杭州地铁东城购物中心,C,manual_review,龙湖杭州国芳天街,九沙大道388号(客运中心地铁站D口步行490米),购物服务;商场;购物中心,120.26945943,30.31190808,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2754,湖州织里吾悦广场,C,manual_review,织里吾悦广场,浙江省湖州市吴兴区吴兴大道5005号,购物:综合商场:购物中心,120.23286305,30.86030534,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2756,金华兰溪宝龙广场,C,manual_review,兰溪宝龙广场,浙江省金华市兰溪市振兴路299号,购物:综合商场:购物中心,119.43626127,29.2134325,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2772,湖州吾悦广场,C,manual_review,湖州南浔吾悦广场,南林路与人瑞路交叉口,购物服务;商场;购物中心,120.40383468,30.86396339,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2798,杭州星光大道二期,C,manual_review,星光大道广场,浙江省杭州市滨江区江南大道228号,购物:综合商场,120.20388651,30.21142845,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2875,龙湖世茂下沙天街,C,manual_review,龙湖杭州钱湾天街(暂停营业),世茂江滨商业中心(下沙江滨地铁站C口步行290米),购物服务;商场;购物中心,120.37639473,30.28836106,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2899,华润杭州中心,C,manual_review,华润美多超市,浙江省杭州市拱墅区上塘街道霞湾巷71号锦鲤中心102室,购物:超市,120.14838781,30.29948581,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2969,绍兴钱清·金帝星隆城,C,manual_review,金帝柯桥星隆城,浙江省绍兴市柯桥区飞华大厦对面,购物:综合商场:购物中心,120.39287777,30.13152802,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2973,宁波海泉湾PLUS,C,manual_review,宁波海泉湾PLUS购物中心,浙江省宁波市慈溪市,购物:综合商场:购物中心,121.19677799,30.31686527,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3009,温州苍南宝龙广场,C,manual_review,苍南宝龙广场,浙江省温州市苍南县灵溪镇渎浦路78号,购物:综合商场:购物中心,120.43666712,27.52593192,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3025,宁波宏泰广场H99,C,manual_review,宏泰广场,浙江省宁波市鄞州区宁穿路1222号,购物:综合商场:购物中心,121.60850496,29.86237391,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3110,浙江临海台运广场,C,manual_review,台运广场,浙江省台州市临海市临海大道中1919号,购物:综合商场,121.19709585,28.88796789,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3137,金华金厦帝壹城,C,manual_review,金厦·帝壹城,浙江省金华市婺城区婺江东路188号金厦,购物:综合商场,119.65028823,29.10226467,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3138,绍兴东森商业广场,C,manual_review,东森商业广场,浙江省绍兴市上虞区延德路379号‌,购物:综合商场:购物中心,120.74812781,30.13326089,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3159,金华义乌佛堂宝龙广场,C,manual_review,义乌市·佛堂宝龙广场,浙江省金华市义乌市双峰路一区6幢,购物:综合商场:购物中心,120.015138,29.19403558,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
