mall_id,name,province,city,confidence_level,center_lon,center_lat,center_source,reviewer,reason,final_polygon_geojson,review_round,reviewed_at,selected_provider,selected_poi_name,official_coord_evidence
2562,上海张江L+MALL购物中心,上海市,上海市,A,121.57406892,31.35400847,manual_review,admin,,,2,2026-07-14 03:30:14,tencent,上海天美购物广场,weak_or_disputed
2571,南京IFC,江苏省,南京市,A,118.71630778,31.99585863,official_poi_auto,,,,,,tencent,南京ifc商场,multi_provider_agree
2576,温州瑞安万达广场,浙江省,温州市,A,120.80753897,27.92369646,manual_review,admin,,,2,2026-07-17 01:33:23,tencent,温州龙湾万达广场,multi_provider_agree
2577,温州中庚·文创天地,浙江省,温州市,A,120.60617906,27.96511706,manual_review,admin,,,2,2026-07-17 01:34:16,amap,中庚漫游天地,weak_or_disputed
2581,无锡苏宁广场（人民路）,江苏省,无锡市,A,120.29830122,31.57739757,manual_review,admin,,,2,2026-07-15 07:41:32,tencent,理想汽车无锡苏宁广场零售中心,multi_provider_agree
2583,苏州昆山首创奥特莱斯,江苏省,苏州市,A,121.05706427,31.36749819,official_poi_auto,,,,,,tencent,昆山首创奥特莱斯,multi_provider_agree
2591,南京溧水悦居广场,江苏省,南京市,A,119.00961973,31.63965312,official_poi_auto,,,,,,tencent,特来电(特来电南京溧水悦居广场充电站),multi_provider_agree
2610,上海兴业太古汇,上海市,上海市,A,121.4592016,31.23039932,manual_review,admin,,,2,2026-07-14 03:30:34,tencent,SPACE(上海兴业太古汇馆),single_provider_strong
2611,龙湖上海宝山天街,上海市,上海市,A,121.3577788,31.36037418,official_poi_auto,,,,,,tencent,龙湖上海宝山天街,multi_provider_agree
2613,宁波海曙恒一广场,浙江省,宁波市,A,121.51017543,29.85350199,official_poi_auto,,,,,,amap,宁波海曙恒一广场,multi_provider_agree
2614,常州茂业天地,江苏省,常州市,A,119.94266859,31.71527787,manual_review,admin,,,2,2026-07-15 07:43:39,tencent,爱好文具,multi_provider_agree
2624,淮安城南万象汇,江苏省,淮安市,A,119.06113794,33.55875021,manual_review,admin,,,2,2026-07-15 07:44:48,tencent,淮安城南万象汇,single_provider_strong
2630,绍兴诸暨宝龙广场,浙江省,绍兴市,A,120.19933628,29.73140605,manual_review,admin,,,2,2026-07-17 01:35:07,amap,诸暨宝龙广场,multi_provider_agree
2631,湖州首创奥特莱斯,浙江省,湖州市,A,120.11319826,30.94029447,official_poi_auto,,,,,,amap,湖州首创奥特莱斯,multi_provider_agree
2632,常州溧阳上河城,江苏省,常州市,A,119.47324364,31.42850828,official_poi_auto,,,,,,amap,理想汽车常州溧阳上河城零售中心,multi_provider_agree
2635,嘉兴桐乡万象汇,浙江省,嘉兴市,A,120.55165977,30.63193651,manual_review,admin,,,2,2026-07-17 01:36:19,amap,桐乡万象汇,multi_provider_agree
2640,无锡滨湖万象汇,江苏省,无锡市,A,120.25687509,31.54404376,official_poi_auto,,,,,,amap,无锡滨湖万象汇,multi_provider_agree
2641,盐城金鹰国际购物中心（建军路）,江苏省,盐城市,A,120.12557791,33.38246208,manual_review,admin,,,2,2026-07-15 07:45:51,tencent,耐克(金鹰国际购物中心),multi_provider_agree
2647,盐城亭湖爱琴海购物公园,江苏省,盐城市,A,120.12489542,33.42331366,manual_review,admin,,,2,2026-07-15 07:46:09,amap,盐城爱琴海购物中心,multi_provider_agree
2650,无锡梁溪万达广场,江苏省,无锡市,A,120.33312109,31.59234369,official_poi_auto,,,,,,tencent,无锡梁溪万达广场,multi_provider_agree
2651,盐城宝龙广场,江苏省,盐城市,A,120.14868933,33.36226735,official_poi_auto,,,,,,amap,盐城宝龙广场,multi_provider_agree
2652,南京金茂览秀城,江苏省,南京市,A,118.77819876,32.07473721,manual_review,admin,,,2,2026-07-15 07:46:54,amap,金茂览秀城,multi_provider_agree
2653,上海BFC外滩金融中心,上海市,上海市,A,121.4938329,31.22782679,manual_review,admin,,,2,2026-07-14 03:30:50,tencent,上海BFC外滩金融中心南区商场,single_provider_strong
2656,嘉兴桐乡吾悦广场,浙江省,嘉兴市,A,120.58693517,30.63074733,official_poi_auto,,,,,,amap,小鹏汽车嘉兴桐乡吾悦广场销售中心,multi_provider_agree
2657,扬州万象汇,江苏省,扬州市,A,119.42011428,32.39684559,official_poi_auto,,,,,,amap,扬州万象汇,multi_provider_agree
2664,宁波江北宝龙广场,浙江省,宁波市,A,121.53460409,29.92478833,manual_review,admin,,,2,2026-07-17 01:37:35,amap,江北宝龙广场(暂停营业),multi_provider_agree
2669,杭州科技城宝龙广场,浙江省,杭州市,A,119.98203611,30.28147625,official_poi_auto,,,,,,tencent,杭州科技城宝龙广场,multi_provider_agree
2672,宿迁宿城爱琴海购物公园,江苏省,宿迁市,A,118.27277678,33.97472904,manual_review,admin,,,2,2026-07-15 07:48:52,tencent,宿迁宿城远洋未来广场,multi_provider_agree
2673,徐州贾汪吾悦广场,江苏省,徐州市,A,117.44714834,34.42037298,official_poi_auto,,,,,,tencent,徐州贾汪吾悦广场,multi_provider_agree
2678,杭州亚奥万象天地,浙江省,杭州市,A,120.24323263,30.25833376,official_poi_auto,,,,,,amap,杭州亚奥万象天地,multi_provider_agree
2682,龙湖上海闵行天街,上海市,上海市,A,121.41034171,31.0280009,manual_review,admin,,,2,2026-07-14 03:31:02,tencent,龙湖上海闵行天街,single_provider_strong
2686,上海新田360广场（华侨城店）,上海市,上海市,A,121.4993885,31.09696488,manual_review,admin,,,2,2026-07-14 03:31:14,tencent,萨莉亚(新田360广场上海华侨城店),single_provider_strong
2687,无锡广益五洲哥伦布广场,江苏省,无锡市,A,120.33042217,31.59361528,manual_review,admin,,,2,2026-07-15 07:50:06,amap,广益五洲哥伦布广场,multi_provider_agree
2690,杭州西联广场,浙江省,杭州市,A,120.16792576,30.31874934,manual_review,admin,,,2,2026-07-17 01:38:28,amap,西联广场DP-LIVE中心,multi_provider_agree
2691,杭州大厦中央商城,浙江省,杭州市,A,120.15857298,30.27344489,official_poi_auto,,,,,,tencent,杭州大厦·中央商城,multi_provider_agree
2693,无锡润发购物中心,江苏省,无锡市,A,120.46563797,31.60658879,manual_review,admin,,,2,2026-07-15 07:51:20,amap,润发购物中心,multi_provider_agree
2709,上海龙阳四街坊项目,上海市,上海市,A,121.56814646,31.24678085,manual_review,admin,,,2,2026-07-16 01:25:57,,,none
2711,慈溪高新区爱琴海购物公园,浙江省,宁波市,A,121.2127844,30.22718714,official_poi_auto,,,,,,amap,慈溪高新区爱琴海购物中心,multi_provider_agree
2713,宁波镇海银泰城,浙江省,宁波市,A,121.82708923,29.89782643,manual_review,admin,,,2,2026-07-17 01:39:28,tencent,银泰城,multi_provider_agree
2716,无锡新区五洲哥伦布广场,江苏省,无锡市,A,120.33062683,31.59383489,manual_review,admin,,,2,2026-07-15 08:00:08,amap,广益五洲哥伦布广场,multi_provider_agree
2719,宁波余姚众安广场,浙江省,宁波市,A,121.15545005,30.0759652,manual_review,admin,,,2,2026-07-17 01:40:21,amap,余姚众安广场,multi_provider_agree
2720,扬州仪征宝能环球汇,江苏省,扬州市,A,119.20340135,32.28081893,official_poi_auto,,,,,,tencent,仪征宝能环球汇,multi_provider_agree
2728,淮安楚州万达广场,江苏省,淮安市,A,119.15148743,33.52858785,official_poi_auto,,,,,,tencent,转转淮安楚州万达广场店,multi_provider_agree
2729,连云港海州吾悦广场,江苏省,连云港市,A,119.18818352,34.57073108,official_poi_auto,,,,,,tencent,连云港海州吾悦广场,multi_provider_agree
2736,杭州地铁东城购物中心,浙江省,杭州市,A,120.26983431,30.31196365,manual_review,admin,,,2,2026-07-17 01:41:38,amap,龙湖杭州国芳天街,weak_or_disputed
2738,盐城东台吾悦广场,江苏省,盐城市,A,120.31543923,32.83371572,official_poi_auto,,,,,,tencent,盐城东台吾悦广场,multi_provider_agree
2745,金华金义宝龙广场,浙江省,金华市,A,119.86374243,29.21820854,official_poi_auto,,,,,,tencent,金华金义宝龙广场,multi_provider_agree
2751,徐州新沂吾悦广场,江苏省,徐州市,A,118.32149935,34.35978697,official_poi_auto,,,,,,tencent,徐州新沂吾悦广场,multi_provider_agree
2754,湖州织里吾悦广场,浙江省,湖州市,A,120.23324929,30.85889785,manual_review,admin,,,2,2026-07-17 01:52:57,tencent,织里吾悦广场,multi_provider_agree
2755,湖州南浔吾悦广场,浙江省,湖州市,A,120.40401347,30.86431291,official_poi_auto,,,,,,amap,湖州南浔吾悦广场,multi_provider_agree
2756,金华兰溪宝龙广场,浙江省,金华市,A,119.43683758,29.2135604,manual_review,admin,,,2,2026-07-17 01:53:54,tencent,兰溪宝龙广场,multi_provider_agree
2762,镇江扬中吾悦广场,江苏省,镇江市,A,119.78919191,32.22371624,official_poi_auto,,,,,,tencent,镇江扬中吾悦广场,multi_provider_agree
2766,盐城悦达889,江苏省,盐城市,A,120.19428023,33.39405943,official_poi_auto,,,,,,amap,VIEAÍNG薇迎江苏盐城悦达889广场店,multi_provider_agree
2767,淮安涟水吾悦广场,江苏省,淮安市,A,119.24597526,33.76719574,manual_review,admin,,,2,2026-07-15 08:03:46,tencent,涟水吾悦广场,multi_provider_agree
2772,湖州吾悦广场,浙江省,湖州市,A,120.40383467,30.86407033,manual_review,admin,,,2,2026-07-17 01:56:36,amap,湖州南浔吾悦广场,multi_provider_agree
2775,泰州泰兴吾悦广场,江苏省,泰州市,A,120.01262255,32.17968728,manual_review,admin,,,2,2026-07-15 08:05:51,tencent,泰兴吾悦广场,multi_provider_agree
2783,上海协信星光广场,上海市,上海市,A,121.45386779,31.29925601,official_poi_auto,,,,,,amap,上海协信星光广场,multi_provider_agree
2792,苏州常熟印象城,江苏省,苏州市,A,120.75548434,31.65125774,official_poi_auto,,,,,,tencent,KKV(苏州常熟印象城店),multi_provider_agree
2794,上海凯德闵行商业中心,上海市,上海市,A,121.37356327,31.10976042,official_poi_auto,,,,,,amap,凯德闵行商业中心,multi_provider_agree
2798,杭州星光大道二期,浙江省,杭州市,A,120.20229753,30.21310112,manual_review,admin,,,2,2026-07-17 01:59:15,tencent,星光大道广场,multi_provider_agree
2806,宁波江北恒一广场,浙江省,宁波市,A,121.49809513,29.93163393,official_poi_auto,,,,,,tencent,如花家纹眉·宁波江北恒一广场店,multi_provider_agree
2810,徐州三胞广场,江苏省,徐州市,A,117.18774413,34.22473127,official_poi_auto,,,,,,tencent,中国银行(徐州三胞广场支行),multi_provider_agree
2811,无锡海岸城八方汇,江苏省,无锡市,A,120.29312881,31.49130658,manual_review,admin,,,2,2026-07-15 08:06:53,amap,海岸城·八方汇,multi_provider_agree
2813,杭州嘉里中心,浙江省,杭州市,A,120.15811438,30.2627682,official_poi_auto,,,,,,tencent,杭州嘉里中心,multi_provider_agree
2822,苏州常熟天虹购物中心,江苏省,苏州市,A,120.74954299,31.67396415,manual_review,admin,,,2,2026-07-15 08:08:40,amap,天虹美城广场,multi_provider_agree
2834,淮安华信Mall,江苏省,淮安市,A,119.01984512,33.60097164,official_poi_auto,,,,,,amap,URBAN REVIVO淮安华信mall店,multi_provider_agree
2835,盐城吾悦广场,江苏省,盐城市,A,120.14206596,33.3085282,official_poi_auto,,,,,,amap,盐城吾悦广场营销中心,multi_provider_agree
2861,南京华贸中心,江苏省,南京市,A,118.77724258,32.08149016,official_poi_auto,,,,,,tencent,南京华贸中心,multi_provider_agree
2863,台州临海伟星·星悦广场,浙江省,台州市,A,121.17758749,28.88161086,official_poi_auto,,,,,,amap,临海伟星星悦广场,multi_provider_agree
2866,舟山定海宝龙天地,浙江省,舟山市,A,122.06154789,30.0217038,official_poi_auto,,,,,,amap,舟山定海宝龙天地,multi_provider_agree
2873,南京六合宝龙广场,江苏省,南京市,A,118.9227051,32.04655665,manual_review,admin,,,2,2026-07-15 08:12:58,tencent,南京江宁宝龙广场,weak_or_disputed
2874,南京江北宝龙城,江苏省,南京市,A,118.9227061,32.04658865,manual_review,admin,,,2,2026-07-15 08:13:05,amap,南京江宁宝龙广场,weak_or_disputed
2875,龙湖世茂下沙天街,浙江省,杭州市,A,120.37575857,30.28859321,manual_review,admin,,,2,2026-07-17 02:01:09,amap,龙湖杭州钱湾天街(暂停营业),weak_or_disputed
2876,南京新北时代广场,江苏省,南京市,A,118.7044492,32.15871181,manual_review,admin,,,2,2026-07-15 08:18:54,tencent,新北时代广场,weak_or_disputed
2877,盐城滨海吾悦广场,江苏省,盐城市,A,119.81872293,34.00812482,official_poi_auto,,,,,,tencent,盐城滨海吾悦广场,multi_provider_agree
2878,上海K11,上海市,上海市,A,121.46915611,31.22536902,official_poi_auto,,,,,,tencent,K11购物艺术中心,multi_provider_agree
2882,衢州银泰城,浙江省,衢州市,A,118.94104338,28.97616593,official_poi_auto,,,,,,amap,衢州银泰城,multi_provider_agree
2885,义乌吾悦广场,浙江省,金华市,A,120.10120928,29.30738022,official_poi_auto,,,,,,tencent,义乌吾悦广场,multi_provider_agree
2888,扬州市高邮吾悦广场,江苏省,扬州市,A,119.475643,32.7802494,manual_review,admin,,,2,2026-07-15 08:21:29,amap,高邮吾悦广场,multi_provider_agree
2896,扬州广陵宝龙广场,江苏省,扬州市,A,119.41094875,32.36638438,manual_review,admin,,,2,2026-07-15 08:23:05,amap,扬州邗江宝龙广场,multi_provider_agree
2898,杭州青山湖宝龙广场一期,浙江省,杭州市,A,119.82363032,30.26060806,official_poi_auto,,,,,,amap,杭州青山湖宝龙广场A区,multi_provider_agree
2899,华润杭州中心,浙江省,杭州市,A,120.14838781,30.29948581,manual_review,admin,,,2,2026-07-17 02:06:08,tencent,华润美多超市,weak_or_disputed
2902,上海保利古华项目,上海市,上海市,A,121.31491044,31.17626998,manual_review,admin,,,2,2026-07-14 05:35:36,amap,保利汽车(上海)有限公司,weak_or_disputed
2911,上海益田假日广场,上海市,上海市,A,121.50329567,31.31388455,manual_review,admin,,,2,2026-07-14 05:37:07,,,none
2914,杭州水晶城购物中心,浙江省,杭州市,A,120.14699646,30.30679622,official_poi_auto,,,,,,tencent,杭州水晶城购物中心,multi_provider_agree
2915,上海近铁城市广场,上海市,上海市,A,121.37714355,31.23427381,official_poi_auto,,,,,,tencent,近铁城市广场,multi_provider_agree
2918,上海中房金谊广场,上海市,上海市,A,121.50888167,31.14298909,official_poi_auto,,,,,,amap,中房金谊广场,multi_provider_agree
2922,扬州宝龙广场,江苏省,扬州市,A,119.41090901,32.36610095,manual_review,admin,,,2,2026-07-15 08:24:07,amap,扬州邗江宝龙广场,multi_provider_agree
2923,苏州新光天地,江苏省,苏州市,A,120.70747675,31.32521637,manual_review,admin,,,2,2026-07-15 08:25:05,amap,新光天地,multi_provider_agree
2925,嘉兴桐乡新世界购物广场,浙江省,嘉兴市,A,120.55602872,30.63216782,official_poi_auto,,,,,,amap,新世界购物广场,multi_provider_agree
2928,镇江中央商场（句容店）,江苏省,镇江市,A,119.16704466,31.94513605,manual_review,admin,,,2,2026-07-15 08:27:23,amap,小米江苏镇江句容市崇明街道中央商场授权店东大街分店,weak_or_disputed
2932,南京十四所万象商业,江苏省,南京市,A,118.73086785,32.12958442,manual_review,admin,,,2,2026-07-15 08:28:38,amap,金象城购物中心,weak_or_disputed
2941,绍兴世茂广场,浙江省,绍兴市,A,120.59153343,30.00579769,official_poi_auto,,,,,,tencent,绍兴世茂广场,multi_provider_agree
2945,衢州吾悦广场,浙江省,衢州市,A,118.84398462,28.97711273,official_poi_auto,,,,,,tencent,衢州吾悦广场,multi_provider_agree
2953,宁波慈溪银泰城,浙江省,宁波市,A,121.24419614,30.17247752,official_poi_auto,,,,,,tencent,宁波慈溪银泰城,multi_provider_agree
2961,台州黄岩奥特莱斯广场,浙江省,台州市,A,121.2636772,28.55998116,official_poi_auto,,,,,,amap,台州黄岩奥特莱斯广场,multi_provider_agree
2963,上海静安嘉里中心,上海市,上海市,A,121.4448905,31.22551294,official_poi_auto,,,,,,amap,静安嘉里中心,multi_provider_agree
2966,绍兴华联银泰城,浙江省,绍兴市,A,120.5506423,30.03026677,official_poi_auto,,,,,,amap,绍兴华联银泰城,multi_provider_agree
2969,绍兴钱清·金帝星隆城,浙江省,绍兴市,A,120.39201346,30.13222921,manual_review,admin,,,2,2026-07-17 02:06:59,tencent,金帝柯桥星隆城,multi_provider_agree
2973,宁波海泉湾PLUS,浙江省,宁波市,A,121.19677799,30.31686527,manual_review,admin,,,2,2026-07-17 02:07:49,tencent,宁波海泉湾PLUS购物中心,single_provider_strong
2976,盐城建湖宝龙广场,江苏省,盐城市,A,119.78483686,33.44661656,official_poi_auto,,,,,,amap,盐城建湖宝龙广场,multi_provider_agree
2983,徐州万科新淮中心,江苏省,徐州市,A,117.2600693,34.25600746,official_poi_auto,,,,,,tencent,理想汽车徐州万科新淮中心零售中心,multi_provider_agree
2992,苏州昆山中楠都汇广场,江苏省,苏州市,A,120.97565661,31.40542364,manual_review,admin,,,2,2026-07-15 08:29:47,tencent,中楠都汇广场,multi_provider_agree
2994,苏州尹山湖阳光天地,江苏省,苏州市,A,120.69300655,31.2479227,official_poi_auto,,,,,,tencent,尹山湖阳光天地购物中心,multi_provider_agree
2997,南京德基广场二期,江苏省,南京市,A,118.7796605,32.0466158,official_poi_auto,,,,,,amap,南京德基广场,multi_provider_agree
3009,温州苍南宝龙广场,浙江省,温州市,A,120.43698289,27.52566447,manual_review,admin,,,2,2026-07-17 02:08:39,tencent,苍南宝龙广场,multi_provider_agree
3016,扬州仪征万达广场,江苏省,扬州市,A,119.3937925,32.37035868,manual_review,admin,,,2,2026-07-15 08:32:54,tencent,扬州邗江万达广场,weak_or_disputed
3022,上海百联世纪购物中心,上海市,上海市,A,121.52304873,31.23224766,official_poi_auto,,,,,,tencent,百联世纪购物中心,multi_provider_agree
3025,宁波宏泰广场H99,浙江省,宁波市,A,121.60716449,29.86299128,manual_review,admin,,,2,2026-07-17 02:09:53,tencent,宏泰广场,multi_provider_agree
3028,上海徐汇绿地缤纷城,上海市,上海市,A,121.4687227,31.1945921,manual_review,admin,,,2,2026-07-14 05:37:23,tencent,绿地缤纷城,weak_or_disputed
3031,余姚嘉悦购物广场,浙江省,宁波市,A,121.17827903,30.06207247,official_poi_auto,,,,,,amap,余姚嘉悦广场,multi_provider_agree
3036,苏州新湖广场,江苏省,苏州市,A,120.63344896,31.18080171,official_poi_auto,,,,,,tencent,苏州新湖广场,multi_provider_agree
3038,上海开元地中海,上海市,上海市,A,121.21505405,31.040087,official_poi_auto,,,,,,tencent,开元地中海商业广场,multi_provider_agree
3040,上海文峰广场（张杨北路店）,上海市,上海市,A,121.58303931,31.27364997,manual_review,admin,,,2,2026-07-14 05:37:31,tencent,上海文峰广场,weak_or_disputed
3046,昆山金鹰国际购物中心B馆,江苏省,苏州市,A,120.96748087,31.37782659,manual_review,admin,,,2,2026-07-15 08:33:23,amap,昆山金鹰国际购物中心B座,multi_provider_agree
3047,苏州昆山万达广场,江苏省,苏州市,A,120.98767246,31.41518443,manual_review,admin,,,2,2026-07-15 08:35:33,tencent,苏州昆山青阳万达广场,multi_provider_agree
3051,上海百联金山购物中心,上海市,上海市,A,121.34321618,30.73400265,manual_review,admin,,,2,2026-07-14 05:37:44,tencent,百联金山购物中心,single_provider_strong
3057,南京绿地紫峰购物广场,江苏省,南京市,A,118.7779876,32.06269534,manual_review,admin,,,2,2026-07-15 08:40:05,amap,绿地中心·紫峰购物广场,multi_provider_agree
3060,上海金虹桥商场,上海市,上海市,A,121.39766092,31.21099081,official_poi_auto,,,,,,tencent,金虹桥商场,multi_provider_agree
3061,龙湖杭州紫荆天街,浙江省,杭州市,A,120.08686085,30.32292738,official_poi_auto,,,,,,tencent,龙湖杭州紫荆天街,multi_provider_agree
3072,上海临港万达广场,上海市,上海市,A,121.81051802,30.8938811,manual_review,admin,,,2,2026-07-14 05:38:05,tencent,上海临港万达广场,single_provider_strong
3073,扬州宝应吾悦广场,江苏省,扬州市,A,119.34452261,33.21335367,manual_review,admin,,,2,2026-07-15 08:40:56,tencent,宝应吾悦广场,multi_provider_agree
3076,上海海梦一方（Dream,上海市,上海市,A,121.40930464,31.10171418,manual_review,admin,,,2,2026-07-14 05:38:43,tencent,海梦一方DREAM Gala,single_provider_strong
3078,嘉兴星河COCO,浙江省,嘉兴市,A,120.75282325,30.7254986,official_poi_auto,,,,,,amap,嘉兴星河COCO City店,multi_provider_agree
3081,龙湖常州原山天街,江苏省,常州市,A,119.91144262,31.79508646,manual_review,admin,,,2,2026-07-15 09:03:24,amap,龙湖常州龙城天街,multi_provider_agree
3082,南通星光耀广场,江苏省,南通市,A,120.88583443,31.96801043,official_poi_auto,,,,,,tencent,南通星光耀广场东门,multi_provider_agree
3090,泰州天德湖东奥莱,江苏省,泰州市,A,119.92507404,32.4252133,manual_review,admin,,,2,2026-07-15 09:34:06,tencent,泰州首创奥特莱斯,weak_or_disputed
3093,温州TOD国际新城印象汇,浙江省,温州市,A,120.78016436,27.95727134,official_poi_auto,,,,,,tencent,温州TOD国际新城印象汇,multi_provider_agree
3104,南通海安中骏世界城,江苏省,南通市,A,120.44698955,32.56216376,official_poi_auto,,,,,,tencent,中骏世界城,multi_provider_agree
3105,金华义乌爱琴海购物公园,浙江省,金华市,A,120.16919846,29.33501902,official_poi_auto,,,,,,tencent,金华义乌爱琴海购物公园极充站,multi_provider_agree
3106,上海青浦卓悦时光,上海市,上海市,A,121.09638433,31.1724674,manual_review,admin,,,2,2026-07-14 05:40:39,tencent,iBody青浦店,single_provider_strong
3110,浙江临海台运广场,浙江省,台州市,A,121.19709585,28.88796789,manual_review,admin,,,2,2026-07-17 02:10:36,tencent,台运广场,multi_provider_agree
3112,扬州联创保利广场,江苏省,扬州市,A,119.65273707,32.40063064,manual_review,admin,,,2,2026-07-15 09:35:02,tencent,保利管道,weak_or_disputed
3116,常州嘉宏空港国际星光城,江苏省,常州市,A,119.81545706,31.89726216,manual_review,admin,,,2,2026-07-15 09:36:20,tencent,嘉宏空港国际星光城,single_provider_strong
3124,南京六合万达广场,江苏省,南京市,A,118.83213125,32.33812478,official_poi_auto,,,,,,tencent,南京六合万达广场,multi_provider_agree
3128,南京金陵中環,江苏省,南京市,A,118.77672889,32.04218934,manual_review,admin,,,2,2026-07-15 09:36:59,amap,JLC金陵中環,multi_provider_agree
3135,上海静安MOHO,上海市,上海市,A,121.44375108,31.23949852,manual_review,admin,,,2,2026-07-14 05:41:04,tencent,华为合作店(静安MOHO),single_provider_strong
3137,金华金厦帝壹城,浙江省,金华市,A,119.6495842,29.1024348,manual_review,admin,,,2,2026-07-17 02:11:34,tencent,金厦·帝壹城,multi_provider_agree
3138,绍兴东森商业广场,浙江省,绍兴市,A,120.74864991,30.13295094,manual_review,admin,,,2,2026-07-17 02:12:47,tencent,东森商业广场,multi_provider_agree
3143,上海张江高科站广场,上海市,上海市,A,121.59786014,31.20811171,manual_review,admin,,,2,2026-07-14 05:42:07,tencent,R汽车上海长泰广场优享充电站,weak_or_disputed
3157,无锡江阴澄星广场,江苏省,无锡市,A,120.26534703,31.89959472,manual_review,admin,,,2,2026-07-15 09:40:05,tencent,江阴八佰伴A馆,weak_or_disputed
3158,徐州睢宁兴美城市广场,江苏省,徐州市,A,117.94514525,33.90487096,manual_review,admin,,,2,2026-07-15 09:43:22,tencent,兴美城市广场,multi_provider_agree
3159,金华义乌佛堂宝龙广场,浙江省,金华市,A,120.015138,29.19403558,manual_review,admin,,,2,2026-07-17 02:13:55,tencent,义乌市·佛堂宝龙广场,multi_provider_agree
3163,南京雨花客厅E-park,江苏省,南京市,A,118.75879357,31.98054461,official_poi_auto,,,,,,amap,雨花客厅E·PARK,multi_provider_agree
3164,常州星河COCO,江苏省,常州市,A,119.93646741,31.71870678,official_poi_auto,,,,,,tencent,星河COCO City,multi_provider_agree
3166,苏州大运城,江苏省,苏州市,A,120.53043095,31.25942335,manual_review,admin,,,2,2026-07-15 09:45:10,tencent,金鑫大运城,multi_provider_agree
3170,金华永盛购物广场,浙江省,金华市,A,119.64843466,29.10402558,manual_review,admin,,,2,2026-07-17 02:14:17,amap,金华永盛购物中心B馆,multi_provider_agree
3171,扬州三盛国际广场,江苏省,扬州市,A,119.39237159,32.38289733,official_poi_auto,,,,,,tencent,特斯拉充电站(扬州三盛国际广场),multi_provider_agree
3175,南京澳林购物广场,江苏省,南京市,A,118.69461973,32.11488247,manual_review,admin,,,2,2026-07-15 09:46:21,tencent,澳林购物广场,multi_provider_agree
3178,杭州萧山义蓬购物中心,浙江省,杭州市,A,120.50228439,30.31029758,manual_review,admin,,,2,2026-07-17 02:15:23,tencent,杭州萧山义蓬迦特超市,single_provider_strong
3182,宿迁苏宁广场（幸福路）,江苏省,宿迁市,A,118.2948341,33.95639224,manual_review,admin,,,2,2026-07-15 09:47:44,amap,宿迁苏宁广场A区,multi_provider_agree
3187,苏州长江湾商业广场,江苏省,苏州市,A,120.53374471,31.3436655,manual_review,admin,,,2,2026-07-15 09:49:29,amap,长江湾广场,multi_provider_agree
3189,杭州顺发旺角城新天地,浙江省,杭州市,A,120.26168893,30.1724985,manual_review,admin,,,2,2026-07-17 02:16:15,amap,旺角城新天地,multi_provider_agree
3195,杭州融创文旅InS.Park,浙江省,杭州市,A,120.24933993,30.44553043,manual_review,admin,,,2,2026-07-17 02:17:04,amap,杭州UUS PARK,weak_or_disputed
3198,台州临海银泰城,浙江省,台州市,A,121.39447462,28.62518172,manual_review,admin,,,2,2026-07-17 02:17:53,tencent,台州银泰城,weak_or_disputed
3200,南京中央商场（河西店）,江苏省,南京市,A,118.78011146,32.04074896,manual_review,admin,,,2,2026-07-15 09:52:14,tencent,南京中央商场,multi_provider_agree
3212,常州金坛吾悦广场,江苏省,常州市,A,119.58601863,31.73162582,official_poi_auto,,,,,,tencent,常州金坛吾悦广场,multi_provider_agree
3215,苏州复悦城,江苏省,苏州市,A,120.54173326,31.35517005,official_poi_auto,,,,,,tencent,昊铂苏州复悦城超充站,multi_provider_agree
3219,杭州EFC欧美金融城,浙江省,杭州市,A,119.99828337,30.28351976,manual_review,admin,,,2,2026-07-17 02:18:26,amap,欧美金融城(EFC),weak_or_disputed
3221,宿迁国际购物公园,江苏省,宿迁市,A,118.30901349,33.95251427,official_poi_auto,,,,,,amap,宿迁国际购物公园,multi_provider_agree
3225,常州中吴弘阳广场,江苏省,常州市,A,119.92354145,31.75530004,official_poi_auto,,,,,,amap,常州中吴弘阳广场蔚来换电站,multi_provider_agree
3229,杭州萧山宝龙广场,浙江省,杭州市,A,120.24860254,30.19825283,official_poi_auto,,,,,,amap,杭州萧山宝龙广场,multi_provider_agree
3235,淮安九升国际广场,江苏省,淮安市,A,119.14648231,33.5074357,manual_review,admin,,,2,2026-07-15 09:53:20,amap,九升国际广场,multi_provider_agree
3246,杭州坤和万科·黄龙万科中心K-lab,浙江省,杭州市,A,120.12429369,30.27826701,manual_review,admin,,,2,2026-07-17 02:19:21,tencent,黄龙国际中心K-lab,multi_provider_agree
3247,杭州西溪欢乐城,浙江省,杭州市,A,120.00812443,30.24322162,manual_review,admin,,,2,2026-07-17 02:20:22,tencent,华元西溪欢乐城,multi_provider_agree
3249,上海九亭金地广场,上海市,上海市,A,121.31441874,31.1417446,official_poi_auto,,,,,,tencent,上海九亭金地广场,multi_provider_agree
3251,宁波涌金国际广场,浙江省,宁波市,A,121.39344785,30.16967794,manual_review,admin,,,2,2026-07-17 02:21:39,tencent,嘉润国际广场,weak_or_disputed
3254,苏州丽丰购物中心,江苏省,苏州市,A,120.6282586,31.26866617,official_poi_auto,,,,,,tencent,爷爷不泡茶NOYEYEOTEA(苏州丽丰购物中心),multi_provider_agree
3262,杭州崇贤上亿广场,浙江省,杭州市,A,120.15808894,30.3840617,manual_review,admin,,,2,2026-07-17 02:22:02,tencent,崇贤上亿广场,multi_provider_agree
