mall_id,name,province,city,confidence_level,identity_status,selected_poi_name,selected_address,selected_poi_type,selected_lon_wgs84,selected_lat_wgs84,official_coord_evidence,identity_reasons,suspicious_reason
1936,舟山临城万达广场,浙江省,舟山市,C,manual_review,舟山定海万达广场,浙江省舟山市定海区海天大道颐景华府对面,购物:综合商场:购物中心,122.17498039,29.99109642,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1946,金华婺城吾悦广场,浙江省,金华市,C,manual_review,新城吾悦广场,浙江省金华市义乌市江东东路与宾王路交叉口东南侧,购物:综合商场:购物中心,120.10168684,29.30761636,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1949,杭州余之城,浙江省,杭州市,C,manual_review,余之城生活广场,浙江省杭州市临平区南苑街道迎宾路501号,购物:综合商场:购物中心,120.29889341,30.39620764,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1951,苏州港龙城市商业广场,江苏省,苏州市,C,manual_review,港龙城商业广场,长江路556号(西津桥地铁站4东南口步行120米),购物服务;商场;商场,120.54290058,31.31426804,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1963,浙江桐庐银泰城,浙江省,杭州市,C,manual_review,桐庐银泰城,环城南路555号,购物服务;商场;购物中心|购物服务;商场;普通商场,119.70881881,29.79893978,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1969,南京富腾购物广场女人街,江苏省,南京市,C,manual_review,华意泰富购物广场,上元大街485号,购物服务;商场;购物中心,118.83924312,31.95673845,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1985,南京金盛田广场,江苏省,南京市,C,manual_review,金盛田广场,龙华路8号,购物服务;商场;购物中心,118.63427636,32.07194099,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1994,上海青浦正荣财富中心,上海市,上海市,C,manual_review,上海青浦正荣中心,徐泾镇联民路与徐和路交叉,商务住宅;商务住宅相关;商务住宅相关,121.27584332,31.15888448,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1997,绍兴上百·万悦城,浙江省,绍兴市,C,manual_review,绍兴上虞上百万悦城,曹娥街道五星东路8号,购物服务;商场;普通商场,120.85696092,30.01865184,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2004,上海保利悦活城,上海市,上海市,D,reject_candidate,,,,,,none,no_viable_official_poi,review_required=1; review_status=blocked_unresolved; second_review=B/C/D needs map-picked A center
2007,上海大宁国际商业广场,上海市,上海市,C,manual_review,大宁国际商业广场,共和新路1878-2008号(近大宁路),购物服务;商场;购物中心,121.44764944,31.27590753,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2011,徐州云龙爱琴海购物公园,江苏省,徐州市,C,manual_review,徐州爱琴海购物中心,江苏省徐州市云龙区和平大道,购物:综合商场:购物中心,117.22952895,34.25416134,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2026,宁波联盛商业广场,浙江省,宁波市,C,manual_review,联盛广场B区,浙江省宁波市鄞州区钟公庙街道宁南北路1288号,购物:综合商场:购物中心,121.53665809,29.82679035,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2035,苏州太仓南洋广场,江苏省,苏州市,C,manual_review,太仓南洋广场,江苏省苏州市太仓市人民南路96号,购物:综合商场:购物中心,121.10558216,31.44688306,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2075,上海天空万科广场,上海市,上海市,D,reject_candidate,,,,,,none,no_viable_official_poi,review_required=1; review_status=blocked_unresolved; second_review=B/C/D needs map-picked A center
2078,南通星银海城市客厅,江苏省,南通市,C,manual_review,极氪极充站(南通星银海城市客厅),江苏省南通市崇川区青年中路177号星银海城市客厅地下停车场负一层D区D077车位旁,汽车:加油站:充电站,120.92548219,32.00529373,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2088,扬州泰达万达广场,江苏省,扬州市,C,manual_review,扬州泰达万达广场,文昌东路与福康路交叉口东北160米,商务住宅;商务住宅相关;商务住宅相关,119.49845071,32.3984136,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2094,南京白马生活广场,江苏省,南京市,C,manual_review,白马生活广场,狮山路与白马路交叉口东南150米,购物服务;商场;购物中心,118.62560738,32.07856948,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2099,苏州木渎影视城,江苏省,苏州市,C,manual_review,木渎商城,中山东路3号,购物服务;综合市场;综合市场,120.514739,31.25902222,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2110,上海三湘商业广场,上海市,上海市,C,manual_review,三湘商业广场,上海市松江区泗宝路2号,购物:综合商场:购物中心,121.25557937,31.1194019,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2111,连云港水晶城购物中心,江苏省,连云港市,C,manual_review,水晶城时尚广场,中华北路1号,购物服务;综合市场;综合市场,118.73314717,34.54436451,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2122,南京新尧金地广场,江苏省,南京市,C,manual_review,新尧金地广场,金尧路22号(尧化门地铁站2号口步行300米),购物服务;商场;购物中心|购物服务;商场;普通商场,118.88399863,32.12656226,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2128,苏州盛泽凤凰荟,江苏省,苏州市,C,manual_review,盛泽凤凰荟购物中心,武威路588号,购物服务;商场;普通商场,120.60528863,30.90089474,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2130,南通启东吾悦广场,江苏省,南通市,C,manual_review,启东吾悦广场,江苏省南通市启东市建设南路8号新城吾悦广场10,购物:综合商场:购物中心,121.65612619,31.78949786,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2162,扬州华懋购物中心,江苏省,扬州市,C,manual_review,星星充电-扬州华懋购物中心B座充电站,江苏省扬州市邗江区双桥街道华懋购物中心B座停车场,汽车:加油站:充电站,119.42123331,32.39170764,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2165,上海宝乐汇,上海市,上海市,C,manual_review,上海宝乐汇·佘山商业广场,上海市松江区佘月路27号,购物:综合商场:购物中心,121.22628729,31.10661828,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2171,上海领丰汇,上海市,上海市,C,manual_review,上海领丰汇极充站,上海市浦东新区上南路6717号地下停车场负一层,汽车:加油站:充电站,121.55555144,31.12108426,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2181,上海徐汇中星城,上海市,上海市,C,manual_review,好特卖(上海徐汇中星城),上海市徐汇区钦州南路271号中星城F1,购物:化妆品,121.42394844,31.16054383,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2186,杭州万宝城万达广场,浙江省,杭州市,C,manual_review,杭州未来科技城万达广场,浙江省杭州市余杭区向往街与创景路交叉口东北,购物:综合商场:购物中心,119.99360055,30.28380699,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2210,苏州张家港吾悦广场,江苏省,苏州市,C,manual_review,张家港吾悦广场,江苏省苏州市张家港市杨舍镇金港大道338号,购物:综合商场:购物中心,120.53845603,31.84018463,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2233,上海夏都小镇,上海市,上海市,C,manual_review,夏都小镇,上海市青浦区沪青平公路1583号,购物:商业步行街,121.28877358,31.17404999,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2246,徐州邳州中钰广场,江苏省,徐州市,C,manual_review,邳州中钰广场,江苏省徐州市邳州市银杏大道21号,购物:综合商场:购物中心,117.97393216,34.32907409,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2255,南京大观天地Mall,江苏省,南京市,C,manual_review,大观·天地,建宁路300号,购物服务;商场;购物中心,118.73831935,32.09501352,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2267,徐州颐和汇邻湾广场,江苏省,徐州市,C,manual_review,汇邻湾商场,江苏省徐州市泉山区三环南路39号,购物:综合商场:购物中心,117.17674178,34.21321858,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2270,嘉兴中润丽丰新天地,浙江省,嘉兴市,C,manual_review,丽丰新天地,浙江省嘉兴市南湖区龙凤路169号丽丰购物中心,购物:综合商场:购物中心,120.71735021,30.75431072,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2285,宁波余姚万象汇,浙江省,宁波市,C,manual_review,宁波余姚万象汇,城东路888号余姚五彩城,商务住宅;楼宇;楼宇相关,121.17531426,30.07029436,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2288,宁波银亿海尚广场,浙江省,宁波市,C,manual_review,赵一鸣省钱超市(浙江宁波银亿海尚广场店),浙江省宁波市镇海区骆驼街道三五路海尚广场,购物:其它购物,121.58794449,29.97308661,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2290,杭州高德置地广场,浙江省,杭州市,C,manual_review,高德置地广场,钱江新城解放东路45号(市民中心地铁站出入口旁),商务住宅;楼宇;商务写字楼,120.20377742,30.24571706,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2295,宁波镇海吾悦广场,浙江省,宁波市,C,manual_review,宁波新城吾悦广场,浙江省宁波市镇海区望海南路与永茂西路交汇处西北角,购物:综合商场:购物中心,121.59626253,29.9517856,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2304,上海紫荆广场,上海市,上海市,C,manual_review,紫荆广场,上海市杨浦区控江路1628号,购物:综合商场:购物中心,121.51221137,31.27704044,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2308,盐城欧蓓莎国际购物中心,江苏省,盐城市,C,manual_review,欧蓓莎国际购物中心,人民北路148号,购物服务;商场;购物中心,120.4562444,33.21229153,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2312,上海松江新理想广场,上海市,上海市,C,manual_review,新理想广场,上海市松江区荣乐西路860号,购物:综合商场,121.19226276,31.01925869,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2315,宿迁泗州吾悦广场,江苏省,宿迁市,C,manual_review,泗洪泗州吾悦广场,江苏省宿迁市泗洪县青阳街道泗州西大街金域蓝湾西南50米,购物:综合商场:购物中心,118.19419476,33.46039626,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2316,上海浦江万达广场,上海市,上海市,C,manual_review,上海浦江万达广场,上海市闵行区永跃路360号,购物:综合商场:购物中心,121.50713227,31.02967363,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2338,扬州佳源城市广场,江苏省,扬州市,C,manual_review,加洲城市广场,江苏省扬州市高邮市秦邮路146号,购物:综合商场:购物中心,119.45091353,32.80167741,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2339,宿迁华地万象城市广场,江苏省,宿迁市,C,manual_review,华地万象城市广场,江苏省宿迁市宿城区洋河镇酒家路197号西北方向60米,购物:综合商场:购物中心,118.37310707,33.77514708,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2348,上海大洋晶典·天安千树,上海市,上海市,C,manual_review,大洋晶典·天安千树,上海市普陀区莫干山路600号,购物:综合商场,121.44090256,31.25088393,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2355,上海百联南方购物中心一区,上海市,上海市,C,manual_review,百联南方购物中心1区,上海市闵行区沪闵路7388号百联南方购物中心,购物:综合商场:购物中心,121.3958002,31.13382471,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2366,宁波和义大道购物中心,浙江省,宁波市,C,manual_review,和义大道购物中心,和义路66号,购物服务;商场;购物中心,121.55123658,29.87621318,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2367,台州黄岩吾悦广场,浙江省,台州市,C,manual_review,台州路桥吾悦广场,浙江省台州市路桥区腾达路527号,购物:综合商场:购物中心,121.37234223,28.59246459,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2379,淮安建华玖珑汇商业广场,江苏省,淮安市,C,manual_review,玖珑汇商业广场,江苏省淮安市淮安区翔宇南道801号,购物:综合商场:购物中心,119.12063422,33.53811662,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2381,上海大华虎城嘉年华,上海市,上海市,C,manual_review,大华虎城·嘉年华,上海市宝山区大场镇大华路352号宝山大华虎城1楼112商铺,购物:综合商场:购物中心,121.40946994,31.27192963,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2427,宁波杭州湾利时广场,浙江省,宁波市,C,manual_review,杭州湾利时广场,浙江省宁波市慈溪市中兴一路6号,购物:综合商场:购物中心,121.2874237,30.29377126,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review; second_review=B/C/D needs map-picked A center
2434,台州天台祥生世纪广场,浙江省,台州市,C,manual_review,祥生世纪广场,始丰街道康宁路5号,购物服务;商场;普通商场,120.98607105,29.16151205,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2435,绍兴嵊州和悦吾悦广场,浙江省,绍兴市,C,manual_review,和悦时代广场,浙江省绍兴市嵊州市双塔路1888号,购物:综合商场:购物中心,120.8370524,29.604064,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2436,徐州世茂大厦购物中心,江苏省,徐州市,C,manual_review,海信空调(邳州世茂京东电器人民路8号),江苏省徐州市邳州市世茂大厦购物中心(邳州店),购物:数码家电,117.95900127,34.3124286,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2439,南京德基文化艺术高端商业中心,江苏省,南京市,C,manual_review,德基集团,德基文化艺术高端商业中心西南门西北170米,公司企业;公司;公司,118.93195865,32.10828824,weak_or_disputed,name_match_strong|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2493,上海徐汇万科中心,上海市,上海市,C,manual_review,徐汇万科广场,上海市徐汇区沪闵路9191号,购物:综合商场:购物中心,121.42714024,31.15976719,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2510,常州飞龙吾悦广场,江苏省,常州市,C,manual_review,常州飞龙吾悦广场营销中心,江苏省常州市新北区三井街道飞龙中路168号(MiniMall商业广场),公司企业:公司企业,119.92795981,31.81875667,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2513,南京浦口华润万象商业,江苏省,南京市,C,manual_review,浦口·华润万象城,江苏省南京市浦口区定山大街888号,购物:综合商场:购物中心,118.68052074,32.09089116,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2530,杭州K11,浙江省,杭州市,C,manual_review,杭州K11购物中心,浙江省杭州市上城区近江路与海潮路交叉口东南方向,购物:综合商场:购物中心,120.18273562,30.24378326,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2531,龙湖杭州富春湾新城天街,浙江省,杭州市,C,manual_review,富春湾新城龙湖天街,浙江省杭州市富阳区富春湾大道富阳区司法局春江司法所斜对面,购物:综合商场:购物中心,119.97473552,30.01724303,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2535,上海西站京东卓悦汇,上海市,上海市,C,manual_review,中国农业银行(上海西站支行),"上海市普陀区桃浦路310号,328号二层",银行金融:银行,121.39002635,31.26212006,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2540,嵊州环球港,浙江省,绍兴市,C,manual_review,嵊州国商购物广场,官河南路158号,购物服务;商场;购物中心,120.82281591,29.57600685,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2541,上海森兰印象城,上海市,上海市,C,manual_review,森兰印象城,上海市浦东新区高行镇东高路森兰名轩西北侧约110米,购物:综合商场:购物中心,121.58643796,31.29267542,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2551,杭州崇贤招商花园城,浙江省,杭州市,C,manual_review,杭州城北招商花园城,浙江省杭州市临平区崇贤街道崇杭街777号,购物:综合商场:购物中心,120.15511319,30.3837553,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2558,盐城合景悠方,江苏省,盐城市,C,manual_review,盐城爱琴海购物中心,开放大道北路150号,购物服务;商场;购物中心,120.12553793,33.42318551,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2562,上海张江L+MALL购物中心,上海市,上海市,C,manual_review,上海天美购物广场,上海市浦东新区高桥镇草高支路358号(近地铁6号线港城路站),购物:综合商场,121.57406892,31.35400847,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2576,温州瑞安万达广场,浙江省,温州市,C,manual_review,温州龙湾万达广场,浙江省温州市龙湾区永定路1188号,购物:综合商场:购物中心,120.80757305,27.92340872,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2577,温州中庚·文创天地,浙江省,温州市,C,manual_review,中庚漫游天地,仁汇路,购物服务;商场;商场,120.60567922,27.96553178,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2581,无锡苏宁广场（人民路）,江苏省,无锡市,C,manual_review,理想汽车无锡苏宁广场零售中心,江苏省无锡市梁溪区人民中路111号苏宁广场A座一楼106商铺理想汽车,汽车:汽车销售,120.29830122,31.57739757,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2610,上海兴业太古汇,上海市,上海市,C,manual_review,SPACE(上海兴业太古汇馆),上海市静安区南京西路789号兴业太古汇商场3楼L343号,运动健身:健身中心,121.45838368,31.23058712,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2614,常州茂业天地,江苏省,常州市,C,manual_review,爱好文具,江苏省常州市武进区湖塘镇花园街69-49号茂业天地茂业百货F1,购物:文化用品,119.94229371,31.71566763,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2624,淮安城南万象汇,江苏省,淮安市,C,manual_review,淮安城南万象汇,江苏省淮安市清江浦区通甫路,购物:综合商场:购物中心,119.06113794,33.55875021,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2630,绍兴诸暨宝龙广场,浙江省,绍兴市,C,manual_review,诸暨宝龙广场,艮塔西路122号,购物服务;商场;购物中心,120.199927,29.73129096,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2635,嘉兴桐乡万象汇,浙江省,嘉兴市,C,manual_review,桐乡万象汇,新永丰路398号,购物服务;商场;购物中心,120.55190736,30.6320649,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2641,盐城金鹰国际购物中心（建军路）,江苏省,盐城市,C,manual_review,耐克(金鹰国际购物中心),江苏省盐城市亭湖区建军中路169号金鹰国际购物中心F5,购物:体育户外,120.12579444,33.38222148,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2647,盐城亭湖爱琴海购物公园,江苏省,盐城市,C,manual_review,盐城爱琴海购物中心,开放大道北路150号,购物服务;商场;购物中心,120.12553793,33.42318551,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2652,南京金茂览秀城,江苏省,南京市,C,manual_review,金茂览秀城,中央路201号南京金茂汇L1层,购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼,118.77819876,32.07473721,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2653,上海BFC外滩金融中心,上海市,上海市,C,manual_review,上海BFC外滩金融中心南区商场,上海市黄浦区中山东二路600号,购物:综合商场,121.4938329,31.22782679,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2664,宁波江北宝龙广场,浙江省,宁波市,C,manual_review,江北宝龙广场(暂停营业),康庄南路417号,购物服务;商场;商场,121.53405881,29.92488022,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2672,宿迁宿城爱琴海购物公园,江苏省,宿迁市,C,manual_review,宿迁宿城远洋未来广场,江苏省宿迁市宿城区宿支路118号,购物:其它购物,118.27209432,33.97472774,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2682,龙湖上海闵行天街,上海市,上海市,C,manual_review,龙湖上海闵行天街,上海市闵行区江川路街道剑川路1000号,购物:综合商场:购物中心,121.41059691,31.02765225,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2686,上海新田360广场（华侨城店）,上海市,上海市,C,manual_review,萨莉亚(新田360广场上海华侨城店),上海市闵行区陈行公路2688号上海浦江欢乐颂F5,美食:西餐:意大利菜,121.49986562,31.09746422,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2687,无锡广益五洲哥伦布广场,江苏省,无锡市,C,manual_review,广益五洲哥伦布广场,梁溪区广益路289号2栋136-137-138,购物服务;商场;普通商场,120.33042217,31.59361528,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2690,杭州西联广场,浙江省,杭州市,C,manual_review,西联广场DP-LIVE中心,东新路655号(西文街地铁站出入口步行280米),购物服务;商场;普通商场,120.16787259,30.31886423,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2693,无锡润发购物中心,江苏省,无锡市,C,manual_review,润发购物中心,锡沪路111号,购物服务;商场;购物中心,120.46503684,31.60667621,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2709,上海龙阳四街坊项目,上海市,上海市,D,reject_candidate,,,,,,none,no_viable_official_poi,review_required=1; review_status=blocked_unresolved
2713,宁波镇海银泰城,浙江省,宁波市,C,manual_review,银泰城,浙江省宁波市北仑区中河路399号,购物:综合商场:购物中心,121.82702101,29.89850027,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2716,无锡新区五洲哥伦布广场,江苏省,无锡市,C,manual_review,广益五洲哥伦布广场,梁溪区广益路289号2栋136-137-138,购物服务;商场;普通商场,120.33042217,31.59361528,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2719,宁波余姚众安广场,浙江省,宁波市,C,manual_review,余姚众安广场,新建北路217号,购物服务;商场;普通商场|购物服务;商场;购物中心,121.15521072,30.07434478,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2736,杭州地铁东城购物中心,浙江省,杭州市,C,manual_review,龙湖杭州国芳天街,九沙大道388号(客运中心地铁站D口步行490米),购物服务;商场;购物中心,120.26945943,30.31190808,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2754,湖州织里吾悦广场,浙江省,湖州市,C,manual_review,织里吾悦广场,浙江省湖州市吴兴区吴兴大道5005号,购物:综合商场:购物中心,120.23286305,30.86030534,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2756,金华兰溪宝龙广场,浙江省,金华市,C,manual_review,兰溪宝龙广场,浙江省金华市兰溪市振兴路299号,购物:综合商场:购物中心,119.43626127,29.2134325,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2767,淮安涟水吾悦广场,江苏省,淮安市,C,manual_review,涟水吾悦广场,江苏省淮安市涟水县中山路350号,购物:综合商场:购物中心,119.24629334,33.76736887,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2772,湖州吾悦广场,浙江省,湖州市,C,manual_review,湖州南浔吾悦广场,南林路与人瑞路交叉口,购物服务;商场;购物中心,120.40383468,30.86396339,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2775,泰州泰兴吾悦广场,江苏省,泰州市,C,manual_review,泰兴吾悦广场,江苏省泰州市泰兴市鼓楼北路,购物:综合商场:购物中心,120.01254376,32.17956149,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2798,杭州星光大道二期,浙江省,杭州市,C,manual_review,星光大道广场,浙江省杭州市滨江区江南大道228号,购物:综合商场,120.20388651,30.21142845,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2811,无锡海岸城八方汇,江苏省,无锡市,C,manual_review,海岸城·八方汇,观山路和观顺道交叉口,购物服务;商场;购物中心,120.29312881,31.49130658,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
